id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4764996,Weezie's Oceanfront Hotel Standard Room,6334784,Tom,Belize,Belize Islands,17.73588,-88.02691,Hotel room,300,1,68,2022-01-03,0.77,12,180,10,
4774977,SEASIDE ECO CHIC VILLA/Gold Standard,23299192,Rainy,Belize,Belize Islands,17.72868,-88.03527,Entire home/apt,504,4,11,2019-06-11,0.13,2,307,0,
4799960,5-Clean Spacious Room near Caye Caulker WaterTaxi,24731119,Laura,Belize,Belize Mainland,17.49878,-88.18591,Private room,111,1,134,2019-02-20,1.51,13,364,0,
4804117,Barefoot Beach Bungalow,24750033,Susan,Belize,Belize Islands,17.7384,-88.02467,Entire home/apt,266,1,38,2021-11-25,0.43,21,364,1,
4807750,Oceana Cottage in Barefoot Beach,24750033,Susan,Belize,Belize Islands,17.73691,-88.02652,Entire home/apt,266,1,23,2021-08-15,0.26,21,364,1,
4808054,The Parrot's Perch in Barefoot Beach Resort,24750033,Susan,Belize,Belize Islands,17.73759,-88.02444,Entire home/apt,266,1,37,2022-02-19,0.42,21,365,1,
4853657,Bougainvillea Beach House GOLD STANDARD CERTIFIED,24970020,Greta,Stann Creek,Stann Creek Mainland,16.65949,-88.31157,Entire home/apt,410,5,17,2022-03-11,0.43,1,182,9,
4869137,Bird Island : a unique private Island in Belize.,25046376,Fred,Stann Creek,Stann Creek Mainland,16.505466,-88.354225,Entire home/apt,1603,4,200,2022-03-12,2.27,1,112,25,
4880194,Romantic vacation on the river,25105475,Mahogany,Cayo,Cayo,17.16759,-89.11935,Private room,5434,2,0,,,1,365,0,
4974742,CASA REDONDA 4 Bedroom Private Home on the Beach,25643683,Malcolm,Belize,Belize Islands,17.87901,-87.99523,Entire home/apt,942,3,10,2019-12-09,0.14,3,214,0,
4997035,Gold Standard.Private suite with waterfall shower.,3726010,Diana,Belize,Belize Islands,17.91039,-87.97369,Private room,124,1,216,2022-03-26,2.51,7,308,11,
5036440,Daydreamin' #1 //  Free Gourmet Breakfast/Coffee!,25998251,Rob & Mar,Belize,Belize Islands,17.94168,-87.94837,Hotel room,448,1,86,2022-03-22,1.01,4,352,1,
5081251,Modern 1 Bed Apartment in Belize,8554313,Ricky,Belize,Belize Mainland,17.51703,-88.22205,Entire home/apt,181,3,67,2022-03-04,0.78,4,335,10,
5094589,Belize Vacation House,26323792,Marlon,Belize,Belize Mainland,17.43765,-88.40758,Entire home/apt,252,1,0,,,1,365,0,
5146251,RASTA SUITE +A FREE BOTTLE of WINE,2084006,Lower Dover,Cayo,Cayo,17.21308,-88.94714,Private room,200,1,0,,,4,0,0,
5261351,Jaguar Creek - Cabana,27234580,Jaguar Creek,Cayo,Cayo,17.16179,-88.67764,Hotel room,224,1,56,2022-03-23,0.66,3,311,19,
5267333,Jaguar Creek - Family Cabana,27234580,Jaguar Creek,Cayo,Cayo,17.16185,-88.67766,Hotel room,260,1,11,2018-06-19,0.13,3,312,0,
5286513,Yoli's Bed & Breakfast - Room #1: 2 guests max,27371674,Yolanda,Cayo,Cayo,17.24306,-88.7732,Private room,171,1,10,2021-10-26,0.14,6,365,1,
5286611,Solo Traveler on a budget In Kings Park safe clean,24731119,Laura,Belize,Belize Mainland,17.51468,-88.19238,Private room,91,1,35,2020-01-23,0.43,13,364,0,
5305836,Dolce Cabana spacious 1BR with full kitchen & pool,15048631,Nicole,Stann Creek,Stann Creek Mainland,16.52143,-88.37272,Entire home/apt,200,2,54,2022-01-23,0.81,3,225,13,
5325409,"Coco Caye Villa, Beachfront Villa",27590775,Charlie,Belize,Belize Islands,17.96914,-87.92884,Entire home/apt,504,4,7,2021-12-26,0.14,1,345,1,
5371049,GOLD STANDARD CERT: Turtle Bay Villa 1bd/1bath apt,27842054,Belize Tropical Dream,Belize,Belize Islands,17.9128,-87.96898,Entire home/apt,206,2,23,2022-02-10,0.27,6,332,3,
5436517,Wagunda House - back to the roots,28203607,Mali,Stann Creek,Stann Creek Mainland,16.96603,-88.24391,Entire home/apt,131,2,24,2022-03-07,0.31,1,364,1,
5477090,"Cabanas in Cayo, Belize",28403527,Cheryl,Cayo,Cayo,17.24279,-88.86235,Private room,232,1,1,2017-02-10,0.02,3,0,0,
5531325,Caribbean Villas -Lofted Suite,28461667,Beth,Belize,Belize Islands,17.90618,-87.9738,Private room,454,1,29,2022-02-28,0.39,1,360,7,
5557762,Daydreamin' #2 // Free Gourmet Breakfast / Coffee!,25998251,Rob & Mar,Belize,Belize Islands,17.94143,-87.94797,Hotel room,484,1,63,2022-02-26,0.79,4,318,3,
5558925,Daydreamin' #3 // Free Gourmet Breakfast / Coffee!,25998251,Rob & Mar,Belize,Belize Islands,17.94166,-87.94625,Hotel room,448,2,82,2019-12-23,0.96,4,305,0,
5576163,Daydreamin' #4 // Free Gourmet Breakfast / Coffee!,25998251,Rob & Mar,Belize,Belize Islands,17.94096,-87.94826,Entire home/apt,484,2,61,2022-03-07,0.71,4,327,1,
5639013,Bonita's Black Pearl,604999,Bobbi,Belize,Belize Islands,17.7399,-88.02889,Entire home/apt,706,2,39,2020-02-08,0.52,27,0,0,
5716175,Bonita's Hibiscus,604999,Bobbi,Belize,Belize Islands,17.73876,-88.02832,Entire home/apt,240,3,10,2021-06-13,0.15,27,3,3,
5716473,Bonita's Sapphire,604999,Bobbi,Belize,Belize Islands,17.73872,-88.02831,Entire home/apt,235,2,8,2022-03-13,0.10,27,0,3,
5717367,Comfortable and Ecological Camping,29641332,Minerva,Cayo,Cayo,17.0541,-89.11378,Entire home/apt,30,1,6,2017-10-16,0.08,1,0,0,
5767394,(#2) One-Bedroom Apartment @ParhamPlaza,29921817,Maria,Belize,Belize Islands,17.91939,-87.96218,Entire home/apt,248,1,102,2022-01-05,1.29,8,0,2,
5940035,Tranqulia Caye (private cottage) With new pool.,30838439,Mark,Belize,Belize Islands,17.73677,-88.02904,Entire home/apt,205,3,126,2022-03-26,1.53,1,321,10,
6064477,Chaleanor Hotel,16309281,Chad,Stann Creek,Stann Creek Mainland,16.96562,-88.21919,Private room,117,1,13,2020-03-16,0.17,1,248,0,
6077368,Check in …Chill out,10998068,Herbert,Stann Creek,Stann Creek Mainland,16.60889,-88.35553,Entire home/apt,292,3,5,2019-01-22,0.07,6,204,0,
6269711,Upscale 3 bedroom home in the heart of the island,32582832,Minerva,Belize,Belize Islands,17.74578,-88.02406,Entire home/apt,554,3,33,2022-03-13,0.44,1,343,13,
6272624,Coconut Grove oceanfront cabin,604999,Bobbi,Belize,Belize Islands,17.73431,-88.02737,Entire home/apt,200,2,41,2022-01-09,0.53,27,321,5,
6290046,Jungle experience in modern setting in Maya Beach,22121955,Herbert,Stann Creek,Stann Creek Mainland,16.61048,-88.35514,Entire home/apt,151,3,18,2021-05-31,0.23,3,326,2,
6398296,Gold Standard  Beachfront Villa Mandevilla Pool,33357511,Villa,Belize,Belize Islands,17.87866,-87.99987,Entire home/apt,1573,5,27,2021-07-03,0.41,3,101,1,
6398608,Casa Amancer - Pool and Seaviews,8801829,Amanda,Belize,Belize Islands,17.74154,-88.02421,Entire home/apt,252,2,90,2022-02-19,1.11,6,29,6,
6495159,Private Riverside Cabin #1 (newly renovated),23499058,Alianaʼs,Cayo,Cayo,17.17643,-89.09573,Entire home/apt,200,2,113,2022-03-03,1.42,2,346,10,
6759766,"GOLD STANDARD:
Dolphin Reef Villa - 1 Bed/1Bath",27842054,Belize Tropical Dream,Belize,Belize Islands,17.9128,-87.96898,Entire home/apt,214,2,67,2022-03-09,0.87,6,338,7,
6775096,Casa Santa Maria on the Macal,35456693,Jim,Cayo,Cayo,17.02214,-89.06891,Entire home/apt,280,2,138,2022-03-26,1.71,1,327,11,
6966852,"Latitude 17- Gold Standard South Cabana, Hopkins",23969147,Wade,Stann Creek,Stann Creek Mainland,16.86256,-88.28375,Private room,200,2,15,2022-01-27,0.19,6,332,1,
6988404,Carolyn's House(beachfront)-Gold Standard Approved,36212095,Amiela,Belize,Belize Islands,17.7377,-88.02766,Entire home/apt,200,2,29,2022-02-28,0.44,9,292,7,
6990462,Carolyn's Other House-Gold Standard Certified,36212095,Amiela,Belize,Belize Islands,17.73621,-88.0258,Entire home/apt,240,2,29,2022-01-09,0.37,9,261,1,
7024492,Weezie's Hotel Queen Oceanfront Suite,6334784,Tom,Belize,Belize Islands,17.73598,-88.02706,Hotel room,663,1,24,2021-12-04,0.31,12,231,2,
7141990,Sundiver Beach Resort - Your Own Private Retreat!,37402444,D. Brian,Belize,Belize Islands,17.94128,-87.94831,Entire home/apt,5323,5,0,,,1,204,0,
7206643,Beck's Bed & Breakfast -Queen Suite,37736866,Becky,Belize,Belize Mainland,17.77684,-88.54228,Private room,200,1,2,2021-07-17,0.05,2,363,1,
7206891,Beck's Bed & Breakfast Family Room,37736866,Becky,Belize,Belize Mainland,17.77514,-88.54068,Private room,302,1,7,2020-02-12,0.09,2,364,0,
7291063,One Bedroom Bungalow (Gold Standard),38183609,Vanilla Hills,Cayo,Cayo,17.16816,-89.10324,Entire home/apt,323,1,9,2021-03-09,0.11,5,244,0,
7399016,Casa del Rai. Perfect Location with Roof top Pool.,38766913,Aileen,Belize,Belize Islands,17.92444,-87.95913,Entire home/apt,422,2,87,2022-03-11,1.34,5,344,14,
7434094,"Includes, Snorkeling & Fishing, Dining",38941553,Iz,Belize,Belize Islands,18.04559,-87.89211,Entire home/apt,518,5,9,2021-12-08,0.12,5,251,1,
7437084,Beautiful Gold Medal  Beach Front Home-  sleeps  8,38958834,Sally,Belize,Belize Islands,18.03575,-87.89709,Entire home/apt,624,1,86,2022-01-22,1.36,1,187,6,
7497799,Full suite with private bath and AC,9315171,Julia,Belize,Belize Mainland,17.50542,-88.1951,Private room,91,1,23,2019-02-24,0.29,1,365,0,
7510353,Beachfront Joya del Mar Apartment w/King Bed,39345309,Annamarie,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Hotel room,550,1,1,2018-02-08,0.02,11,296,0,
7514845,Backpacker room Joya Del Mar beach house.,39345309,Annamarie,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Private room,262,1,5,2018-01-11,0.06,11,0,0,
7642962,Casa Vista - Gold Standard Certified,27915952,Brittany,Belize,Belize Islands,17.75867,-88.02474,Entire home/apt,964,1,20,2020-03-08,0.33,2,314,0,
7645349,"Beachfront, Balcony, Upper Dreamsicle, Pool, 2b",39345309,Annamarie,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Entire home/apt,483,1,9,2020-11-26,0.14,11,294,0,
7711515,"Lower Dreamsicle large family beach suite, pool",39345309,Annamarie,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Hotel room,569,1,2,2018-04-21,0.03,11,327,0,
7725501,"Beachfront with private pool, the Agua Villa!",39345309,Annamarie,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Entire home/apt,1504,1,8,2019-01-05,0.10,11,282,0,
7733331,"Flip Flop Palace #1 Upper Suite Beach, Balcony!",39345309,Annamarie,Stann Creek,Stann Creek Mainland,16.62038,-88.35272,Hotel room,550,1,1,2019-12-25,0.04,11,325,0,
7885018,Oceanfront penthouse with five private balconies,41566808,Jeanette,Belize,Belize Islands,18.00159,-87.94333,Entire home/apt,787,2,16,2021-11-24,0.21,1,101,1,
7948162,Magnificent Belize town house-Gold Standard,261868426,Dwayne,Stann Creek,Stann Creek Mainland,16.5094,-88.37308,Entire home/apt,454,3,0,,,7,87,0,
8030714,THE GECKO BUNGALOW! ** POOL**  Free Shuttle!,42386263,Michelle,Belize,Belize Mainland,17.56246,-88.31151,Entire home/apt,264,1,230,2022-03-27,2.90,1,244,50,
8067647,"Wineberry House, Gales Point, Coastal Belize",42612091,Mark,Belize,Belize Mainland,17.17506,-88.32908,Entire home/apt,222,7,5,2018-03-18,0.07,1,363,0,
8186157,Canuck Cottages-Holiday Home-Gold Standard Approve,36212095,Amiela,Belize,Belize Islands,17.73783,-88.0273,Entire home/apt,202,2,39,2020-03-07,0.50,9,365,0,
8302632,The Island Cove apartment #1,43775096,Katrina,Belize,Belize Islands,17.91956,-87.96369,Entire home/apt,121,60,75,2021-01-01,0.98,5,310,0,
8326403,Sand Garden Rooms - Maya Room,43892918,Cristina,Stann Creek,Stann Creek Mainland,16.52441,-88.3695,Private room,141,2,2,2019-04-20,0.05,1,364,0,
8341470,Come be our guest at the Davis Falls Inn!,43958329,Rodwell,Stann Creek,Stann Creek Mainland,16.99481,-88.37167,Private room,111,1,14,2019-08-31,0.19,1,363,0,
8365438,Parrot Nest Treehouse 2 (Gold Standard),22923135,Parrot Nest,Cayo,Cayo,17.17392,-89.10895,Private room,111,2,54,2022-01-05,0.72,8,354,4,
8403769,FREE Airport Shuttle 🌱Log Cabin Eco Monkey Reserve,44126263,Brucie,Belize,Belize Mainland,17.57857,-88.53772,Entire home/apt,93,1,210,2022-03-12,2.71,1,360,16,
8410621,The White House in Placencia,33614672,Kirsten,Stann Creek,Stann Creek Mainland,16.52283,-88.36891,Entire home/apt,1240,3,17,2022-03-26,0.23,1,295,2,
8443223,"Wild Orchid Belize ""Villa Cacao""",41092862,Wild,Stann Creek,Stann Creek Mainland,16.54561,-88.35857,Entire home/apt,766,3,15,2022-02-13,0.20,4,321,5,
8485312,Botanical Paradise Caye Caulker,44687690,Michael,Belize,Belize Islands,17.73625,-88.02808,Entire home/apt,200,2,197,2022-03-17,2.50,1,230,15,
8500000,"Steps from the ocean with AC, pool access, dock and beach. Close to town",13100806,Velento Rentals-Tim,Belize,Belize Islands,17.73658,-88.02584,Entire home/apt,216,1,30,2022-03-20,0.39,13,315,13,
8525257,Peaceful and private location,44890390,Frank,Belize,Belize Mainland,17.50957,-88.20387,Entire home/apt,71,2,70,2022-02-18,0.97,1,363,6,
8553990,The Vista Plaza Apartments,45026561,Moe,Belize,Belize Mainland,17.51499,-88.22403,Entire home/apt,81,90,0,,,1,0,0,
8554620,Maya Breeze Basic Room,45000999,Maya,Stann Creek,Stann Creek Mainland,16.61514,-88.35477,Private room,177,1,4,2016-06-09,0.05,4,331,0,
8579103,Seaside Villas ocean view unit 1,604999,Bobbi,Belize,Belize Islands,17.74211,-88.02384,Entire home/apt,383,2,38,2021-12-25,0.50,27,240,13,
8626817,Economy Double Room #12,45374193,Frankie,Cayo,Cayo,17.12966,-89.09505,Hotel room,116,1,2,2018-06-15,0.03,11,345,0,
8644923,Grand Baymen - 1 Bed/1 Bath Condo - Free WIFI,45444370,ECI Development,Belize,Belize Islands,17.91046,-87.97382,Entire home/apt,242,1,4,2020-02-28,0.05,14,364,0,
8713813,Jungle Room at All Seasons Belize,16831666,Tyler And Val,Stann Creek,Stann Creek Mainland,16.85165,-88.27942,Private room,119,2,68,2022-02-05,0.91,11,0,5,
8773199,Bamboo  Room at All Seasons Belize,16831666,Tyler And Val,Stann Creek,Stann Creek Mainland,16.85202,-88.27942,Hotel room,181,1,58,2022-03-20,0.76,11,340,5,
8825166,WE'RE OPEN! Free kayaks-bikes-paddleboards-WiFi!,46226123,Craig,Belize,Belize Islands,18.03637,-87.89643,Entire home/apt,306,3,49,2022-02-22,0.64,1,315,12,
8969539,The Reef House Belize 3/2 + Pool + 1/1 Apt Option,41327997,Sharilyn,Belize,Belize Islands,17.73541,-88.02782,Entire home/apt,442,2,131,2022-03-12,1.71,1,280,25,
8971019,Canuck Cottages-Ground Floor Apt-Gold Standard,36212095,Amiela,Belize,Belize Islands,17.7386,-88.02675,Entire home/apt,192,2,12,2020-02-28,0.17,9,365,0,
8992793,Pedestal Monkey Reserve AC/WIFI/FREE SHUTTLE.,46973413,Adrienne,Belize,Belize Mainland,17.55699,-88.53317,Entire home/apt,127,1,152,2022-03-12,2.01,7,344,19,
9043364,Parrot Nest Treehousy Cabana (Gold Standard),22923135,Parrot Nest,Cayo,Cayo,17.17524,-89.10852,Private room,111,2,144,2022-03-18,1.85,8,352,13,
9063035,Bungalow Cottage at duPlooy's,44199832,Judy,Cayo,Cayo,17.13852,-89.04982,Private room,423,1,0,,,1,0,0,
9109134,X'Tan Ha - One Bedroom Plus Den Garden View Villa,43962459,Sandy,Belize,Belize Islands,18.01122,-87.90991,Entire home/apt,403,1,0,,,6,356,0,
9110114,Reef Cottage - Low Caye Cottages,47480777,Jeff,Belize,Belize Islands,17.73927,-88.02871,Entire home/apt,282,3,6,2020-03-05,0.08,4,354,0,
9110318,Coral Cottage - Low Caye Cottages,47480777,Jeff,Belize,Belize Islands,17.74127,-88.02606,Entire home/apt,282,3,10,2022-02-20,0.14,4,329,3,
9132040,Canuck Cottages-2 Bedroom-Gold Standar Approved,36212095,Amiela,Belize,Belize Islands,17.7374,-88.02682,Entire home/apt,300,2,22,2020-02-14,0.29,9,332,0,
9150008,Sailing Catamaran Yacht - Xsite Belize Sailing,47639077,Tammy,Belize,Belize Islands,17.91662,-87.9636,Entire home/apt,3821,3,1,2017-03-18,0.02,3,363,0,
9154030,The Stork- Jabiru,16354278,Stanley,Stann Creek,Stann Creek Mainland,16.57714,-88.36622,Entire home/apt,200,1,1,2016-09-24,0.01,1,331,0,
9195897,Butterfly Room-All Seasons Belize,16831666,Tyler And Val,Stann Creek,Stann Creek Mainland,16.85169,-88.27929,Entire home/apt,181,1,24,2022-03-25,0.33,11,352,3,
9252125,Maya Breeze Beach Cabin A,45000999,Maya,Stann Creek,Stann Creek Mainland,16.61457,-88.35439,Entire home/apt,242,1,2,2018-12-28,0.03,4,331,0,
9268862,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.74232,-88.02556,Private room,151,2,5,2020-01-03,0.07,8,86,0,
9269132,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.74235,-88.02461,Private room,151,2,39,2020-02-25,0.51,8,87,0,
9272745,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.74211,-88.02612,Private room,151,2,21,2020-02-21,0.28,8,86,0,
9273451,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.76158,-88.02738,Private room,151,2,27,2020-01-04,0.35,8,86,0,
9274044,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.74258,-88.02446,Private room,151,2,27,2020-02-07,0.35,8,86,0,
9274696,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.74184,-88.02458,Private room,151,2,30,2020-02-10,0.39,8,86,0,
9275263,"Marin's Guesthouse Sun, Gecko Units",10546084,Michele,Belize,Belize Islands,17.74173,-88.02527,Private room,151,2,32,2019-03-05,0.42,8,89,0,
9280432,"Tropical Casita,  On The  Shores Of The Caribbean",48093824,Jason,Belize,Belize Islands,18.03502,-87.89555,Entire home/apt,240,2,9,2022-01-01,0.12,1,117,4,
9408664,Close to town but in the country,48785884,Barbara And Bart,Orange Walk,Orange Walk,18.08042,-88.54033,Private room,56,1,72,2022-03-08,0.94,2,365,1,
9424006,Tranquil Belize Gem,48856854,Rose & Nancy,Cayo,Cayo,17.15314,-89.07619,Entire home/apt,111,2,42,2022-01-09,0.66,2,147,2,
9458441,Friends & Family 2-bedroom Suite Gold Standard),49014327,Hummingbird Home,Belize,Belize Islands,17.90846,-87.97311,Entire home/apt,283,2,58,2022-03-05,0.76,8,359,6,
9460007,Sunrise King Suite 2-A (Gold Standard),49014327,Hummingbird Home,Belize,Belize Islands,17.90996,-87.9714,Entire home/apt,197,2,54,2022-03-02,0.71,8,364,5,
9461471,Barracuda studio 3C (Gold Standard),49014327,Hummingbird Home,Belize,Belize Islands,17.91085,-87.97286,Hotel room,171,1,66,2020-02-29,0.87,8,365,0,
9485934,Bad Kitty Beach House Long Caye,49166199,Cinnamon,Belize,Belize Mainland,17.50457,-88.19621,Private room,252,3,16,2022-01-26,0.23,1,221,1,
9510473,Turtle Cottage - Low Caye Cottages,47480777,Jeff,Belize,Belize Islands,17.74153,-88.02676,Entire home/apt,282,3,16,2022-02-28,0.22,4,341,3,
9510905,Purple Pearl Cottage,47480777,Jeff,Belize,Belize Islands,17.74298,-88.02597,Entire home/apt,282,3,12,2022-03-01,0.16,4,353,4,
9545048,BEST LOCATED SPOT,48970192,Lucy,Cayo,Cayo,17.15136,-89.07465,Private room,81,1,4,2019-01-06,0.06,1,365,0,
9559839,Coco Cabana + FREE WINE *,2084006,Lower Dover,Cayo,Cayo,17.21325,-88.94401,Private room,131,1,9,2019-01-13,0.12,4,0,0,
9588132,Bocawina Cabana at All Seasons Belize,16831666,Tyler And Val,Stann Creek,Stann Creek Mainland,16.85161,-88.27955,Entire home/apt,272,2,27,2022-03-16,0.35,11,351,3,
9597407,Chila’s Luna Room / Gold Standard,9430792,Chila,Belize,Belize Islands,17.74865,-88.02367,Entire home/apt,111,2,176,2022-03-12,2.37,3,347,13,
9736869,"Explore, Enjoy Belize an relax home",50236830,Alma,Cayo,Cayo,17.27631,-88.71624,Entire home/apt,71,2,1,2016-01-31,0.01,1,0,0,
9807727,Award-Winning~Jungle~on the River~No booking fee!,35805826,Cheryl & Jeff,Cayo,Cayo,17.130432,-89.058754,Entire home/apt,175,1,187,2022-03-09,2.63,3,297,24,
9848776,Weezie's Oceanfront Hotel Small Studio,6334784,Tom,Belize,Belize Islands,17.73582,-88.0268,Hotel room,381,1,71,2022-03-23,0.94,12,226,18,
9864331,The Island Cove studio Apartment #2,43775096,Katrina,Belize,Belize Islands,17.91899,-87.96408,Entire home/apt,111,60,16,2019-05-01,0.21,5,364,0,
9864657,The Island Cove studio apartment#3,43775096,Katrina,Belize,Belize Islands,17.92112,-87.95804,Entire home/apt,111,60,7,2019-04-24,0.18,5,364,0,
9864801,The Island Cove Studio Apartment #4,43775096,Katrina,Belize,Belize Islands,17.91841,-87.96428,Entire home/apt,111,60,35,2022-02-11,0.46,5,270,2,
9865132,The Island Cove Studio Apartment #5,43775096,Katrina,Belize,Belize Islands,17.9169,-87.9629,Private room,111,60,6,2019-11-01,0.11,5,361,0,
9889557,Seagrapes Cabana,50875428,Roi,Stann Creek,Stann Creek Mainland,16.82071,-88.26642,Entire home/apt,190,1,124,2022-03-14,1.67,1,308,12,
9934974,Orchid Room-All Seasons Belize,16831666,Tyler And Val,Stann Creek,Stann Creek Mainland,16.85202,-88.27968,Entire home/apt,202,1,53,2021-11-29,0.70,11,363,5,
9957366,Superb modern house with pool for bird lovers,4768636,Katia,Cayo,Cayo,17.16351,-89.04357,Entire home/apt,522,3,57,2022-02-22,0.77,1,180,18,
9993333,2 Cabanas Near Belize River (PRICE IS PER UNIT),6310162,Chanel,Belize,Belize Mainland,17.58151,-88.54905,Entire home/apt,302,1,1,2017-12-23,0.02,2,177,0,
10004488,Long Term Stay in the country,48785884,Barbara And Bart,Orange Walk,Orange Walk,18.08422,-88.5406,Entire home/apt,22,28,1,2021-06-16,0.10,2,178,1,
10021941,Mayflower Cabana at All Seasons Belize,16831666,Tyler And Val,Stann Creek,Stann Creek Mainland,16.85186,-88.27959,Entire home/apt,272,2,70,2021-12-30,0.92,11,356,3,
10068252,Horse Cottage # 5,51172579,Nathalie,Corozal,Corozal,18.34597,-88.15251,Entire home/apt,101,1,51,2022-03-04,0.67,3,359,3,
10068754,Horse Cottage # 1,51172579,Nathalie,Corozal,Corozal,18.34602,-88.15238,Entire home/apt,171,1,54,2022-03-13,0.71,3,265,2,
